userId,itemId,rating,timestamp
2,126,5.0,880012602
2,136,5.0,880013602
2,138,5.0,880013802
2,148,5.0,880014802
2,150,5.0,880015002
2,153,5.0,880015302
2,154,5.0,880015402
2,155,5.0,880015502
2,165,5.0,880016502
2,166,5.0,880016602
2,167,5.0,880016702
2,177,5.0,880017702
2,178,5.0,880017802
2,179,5.0,880017902
2,184,5.0,880018402
2,196,5.0,880019602
2,206,5.0,880020602
2,207,5.0,880020702
2,208,5.0,880020802
2,211,5.0,880021102
2,213,5.0,880021302
2,224,5.0,880022402
2,225,5.0,880022502
2,235,5.0,880023502
2,236,5.0,880023602
2,237,5.0,880023702
2,241,5.0,880024102
2,242,5.0,880024202
2,252,5.0,880025202
2,254,5.0,880025402
2,265,5.0,880026502
2,266,5.0,880026602
2,271,5.0,880027102
2,272,4.5,880027202
2,274,5.0,880027402
2,276,4.7,880027602
2,281,5.0,880028102
2,282,5.0,880028202
2,283,5.0,880028302
2,284,5.0,880028402
2,285,5.0,880028502
2,292,4.9,880029202
2,293,5.0,880029302
2,294,5.0,880029402
2,295,5.0,880029502
2,296,5.0,880029602
2,310,5.0,880031002
2,311,5.0,880031102
2,312,5.0,880031202
2,322,5.0,880032202
2,324,5.0,880032402
2,339,5.0,880033902
2,340,5.0,880034002
2,341,5.0,880034102
2,344,4.0,880034402
2,351,5.0,880035102
2,352,5.0,880035202
2,353,5.0,880035302
2,369,5.0,880036902
2,370,5.0,880037002
2,382,5.0,880038202
2,397,5.0,880039702
2,399,5.0,880039902
2,409,5.0,880040902
2,410,5.0,880041002
2,411,5.0,880041102
2,426,5.0,880042602
2,427,5.0,880042702
2,428,5.0,880042802
2,439,5.0,880043902
2,440,5.0,880044002
2,450,5.0,880045002
2,455,5.0,880045502
2,456,5.0,880045602
2,457,5.0,880045702
2,469,5.0,880046902
2,472,3.9,880047202
2,479,5.0,880047902
2,484,5.0,880048402
2,485,5.0,880048502
2,486,5.0,880048602
2,497,5.0,880049702
2,498,5.0,880049802
2,501,4.1,880050102
2,508,5.0,880050802
2,509,5.0,880050902
2,510,5.0,880051002
2,523,5.0,880052302
2,525,5.0,880052502
2,535,5.0,880053502
2,536,5.0,880053602
2,537,5.0,880053702
2,548,5.0,880054802
2,549,5.0,880054902
2,559,5.0,880055902
2,560,5.0,880056002
2,563,5.0,880056302
2,564,5.0,880056402
2,574,5.0,880057402
2,575,5.0,880057502
2,576,5.0,880057602
2,586,5.0,880058602
2,587,5.0,880058702
2,588,5.0,880058802
2,599,5.0,880059902
2,600,5.0,880060002
2,601,5.0,880060102
2,602,5.0,880060202
2,603,5.0,880060302
2,606,3.7,880060602
2,613,5.0,880061302
2,615,5.0,880061502
2,625,5.0,880062502
2,626,5.0,880062602
2,627,5.0,880062702
2,630,3.8,880063002
2,638,5.0,880063802
2,639,5.0,880063902
2,641,5.0,880064102
2,642,5.0,880064202
2,643,5.0,880064302
2,644,5.0,880064402
2,645,5.0,880064502
2,651,4.8,880065102
2,652,5.0,880065202
2,653,5.0,880065302
2,654,5.0,880065402
2,657,4.9,880065702
2,664,5.0,880066402
2,665,5.0,880066502
2,666,5.0,880066602
2,668,5.0,880066802
2,669,4.8,880066902
2,675,5.0,880067502
2,676,5.0,880067602
2,677,5.0,880067702
2,678,5.0,880067802
2,679,5.0,880067902
2,680,5.0,880068002
2,681,5.0,880068102
2,693,5.0,880069302
2,703,5.0,880070302
2,705,5.0,880070502
2,717,5.0,880071702
2,731,5.0,880073102
2,732,5.0,880073202
2,742,5.0,880074202
2,743,5.0,880074302
2,744,5.0,880074402
2,756,5.0,880075602
2,769,5.0,880076902
2,770,5.0,880077002
2,771,5.0,880077102
2,774,4.4,880077402
2,782,5.0,880078202
2,783,5.0,880078302
2,793,5.0,880079302
2,794,5.0,880079402
2,795,5.0,880079502
2,809,5.0,880080902
2,810,5.0,880081002
2,820,5.0,880082002
2,822,5.0,880082202
2,832,5.0,880083202
2,834,5.0,880083402
2,835,4.0,880083502
2,847,5.0,880084702
2,848,5.0,880084802
2,849,5.0,880084902
2,859,5.0,880085902
2,861,5.0,880086102
2,871,5.0,880087102
2,872,5.0,880087202
2,873,5.0,880087302
2,888,5.0,880088802
2,898,5.0,880089802
2,899,5.0,880089902
2,900,5.0,880090002
2,910,5.0,880091002
2,911,5.0,880091102
2,912,5.0,880091202
2,915,4.1,880091502
2,927,5.0,880092702
2,939,5.0,880093902
2,950,5.0,880095002
2,951,5.0,880095102
3,7,4.0,880000703
3,14,4.0,880001403
3,22,5.0,880002203
3,24,5.0,880002403
3,41,5.0,880004103
3,42,5.0,880004203
3,43,5.0,880004303
3,45,5.0,880004503
3,47,4.8,880004703
3,49,5.0,880004903
3,50,5.0,880005003
3,52,3.9,880005203
3,56,3.8,880005603
3,62,3.8,880006203
3,63,3.6,880006303
3,78,3.6,880007803
3,80,3.4,880008003
3,81,4.2,880008103
3,83,3.8,880008303
3,90,3.4,880009003
3,94,3.9,880009403
3,101,5.0,880010103
3,102,5.0,880010203
3,103,5.0,880010303
3,110,5.0,880011003
3,118,3.6,880011803
3,127,5.0,880012703
3,131,5.0,880013103
3,132,5.0,880013203
3,139,5.0,880013903
3,143,5.0,880014303
3,144,5.0,880014403
3,156,5.0,880015603
3,160,5.0,880016003
3,161,5.0,880016103
3,168,5.0,880016803
3,172,5.0,880017203
3,173,5.0,880017303
3,180,5.0,880018003
3,181,3.5,880018103
3,185,5.0,880018503
3,189,5.0,880018903
3,190,5.0,880019003
3,197,5.0,880019703
3,201,5.0,880020103
3,202,5.0,880020203
3,209,5.0,880020903
3,214,5.0,880021403
3,218,5.0,880021803
3,219,5.0,880021903
3,226,5.0,880022603
3,227,3.6,880022703
3,230,5.0,880023003
3,231,5.0,880023103
3,238,5.0,880023803
3,243,5.0,880024303
3,245,3.9,880024503
3,247,5.0,880024703
3,248,5.0,880024803
3,255,5.0,880025503
3,259,5.0,880025903
3,260,5.0,880026003
3,267,5.0,880026703
3,272,5.0,880027203
3,273,4.9,880027303
3,276,5.0,880027603
3,277,5.0,880027703
3,284,5.0,880028403
3,286,4.8,880028603
3,288,5.0,880028803
3,289,5.0,880028903
3,296,5.0,880029603
3,297,5.0,880029703
3,298,4.9,880029803
3,300,5.0,880030003
3,301,5.0,880030103
3,305,5.0,880030503
3,306,5.0,880030603
3,313,5.0,880031303
3,317,5.0,880031703
3,318,5.0,880031803
3,325,5.0,880032503
3,327,3.7,880032703
3,329,5.0,880032903
3,330,5.0,880033003
3,334,5.0,880033403
3,335,5.0,880033503
3,338,3.4,880033803
3,342,5.0,880034203
3,346,5.0,880034603
3,347,5.0,880034703
3,354,5.0,880035403
3,356,3.9,880035603
3,358,5.0,880035803
3,359,5.0,880035903
3,363,5.0,880036303
3,364,5.0,880036403
3,371,5.0,880037103
3,375,5.0,880037503
3,376,5.0,880037603
3,383,5.0,880038303
3,387,5.0,880038703
3,388,5.0,880038803
3,392,5.0,880039203
3,393,5.0,880039303
3,400,5.0,880040003
3,404,5.0,880040403
3,405,5.0,880040503
3,412,5.0,880041203
3,416,5.0,880041603
3,417,5.0,880041703
3,421,5.0,880042103
3,422,5.0,880042203
3,429,5.0,880042903
3,433,5.0,880043303
3,434,5.0,880043403
3,441,5.0,880044103
3,445,5.0,880044503
3,446,5.0,880044603
3,451,5.0,880045103
3,458,5.0,880045803
3,462,5.0,880046203
3,463,5.0,880046303
3,470,5.0,880047003
3,474,5.0,880047403
3,475,5.0,880047503
3,487,5.0,880048703
3,489,3.8,880048903
3,491,5.0,880049103
3,492,5.0,880049203
3,499,5.0,880049903
3,503,5.0,880050303
3,504,5.0,880050403
3,511,5.0,880051103
3,515,5.0,880051503
3,516,5.0,880051603
3,526,5.0,880052603
3,530,5.0,880053003
3,531,5.0,880053103
3,538,5.0,880053803
3,542,5.0,880054203
3,543,5.0,880054303
3,550,5.0,880055003
3,554,5.0,880055403
3,555,5.0,880055503
3,565,5.0,880056503
3,569,5.0,880056903
3,570,5.0,880057003
3,577,5.0,880057703
3,581,5.0,880058103
3,582,5.0,880058203
3,589,5.0,880058903
3,593,5.0,880059303
3,594,5.0,880059403
3,604,5.0,880060403
3,608,5.0,880060803
3,609,5.0,880060903
3,616,5.0,880061603
3,620,5.0,880062003
3,621,5.0,880062103
3,628,5.0,880062803
3,632,5.0,880063203
3,633,5.0,880063303
3,640,5.0,880064003
3,643,5.0,880064303
3,647,5.0,880064703
3,648,5.0,880064803
3,655,5.0,880065503
3,659,5.0,880065903
3,660,5.0,880066003
3,667,5.0,880066703
3,671,5.0,880067103
3,672,5.0,880067203
3,679,5.0,880067903
3,682,5.0,880068203
3,686,5.0,880068603
3,687,5.0,880068703
3,694,5.0,880069403
3,698,5.0,880069803
3,699,5.0,880069903
3,706,5.0,880070603
3,710,5.0,880071003
3,711,5.0,880071103
3,718,5.0,880071803
3,721,5.0,880072103
3,725,5.0,880072503
3,726,5.0,880072603
3,733,5.0,880073303
3,737,5.0,880073703
3,738,5.0,880073803
3,745,5.0,880074503
3,749,5.0,880074903
3,750,5.0,880075003
3,757,5.0,880075703
3,762,3.9,880076203
3,764,5.0,880076403
3,765,5.0,880076503
3,772,5.0,880077203
3,776,5.0,880077603
3,777,5.0,880077703
3,784,5.0,880078403
3,788,5.0,880078803
3,789,5.0,880078903
3,796,5.0,880079603
3,800,5.0,880080003
3,801,5.0,880080103
3,803,5.0,880080303
3,804,5.0,880080403
3,811,5.0,880081103
3,813,5.0,880081303
3,815,5.0,880081503
3,816,5.0,880081603
3,823,5.0,880082303
3,824,5.0,880082403
3,825,5.0,880082503
3,827,5.0,880082703
3,828,5.0,880082803
3,831,5.0,880083103
3,835,5.0,880083503
3,836,5.0,880083603
3,837,5.0,880083703
3,839,5.0,880083903
3,840,5.0,880084003
3,842,5.0,880084203
3,843,5.0,880084303
3,850,5.0,880085003
3,854,5.0,880085403
3,855,5.0,880085503
3,862,5.0,880086203
3,864,3.9,880086403
3,866,5.0,880086603
3,867,5.0,880086703
3,874,5.0,880087403
3,878,5.0,880087803
3,879,5.0,880087903
3,881,5.0,880088103
3,882,5.0,880088203
3,889,5.0,880088903
3,893,5.0,880089303
3,894,5.0,880089403
3,901,5.0,880090103
3,905,5.0,880090503
3,906,5.0,880090603
3,913,5.0,880091303
3,917,5.0,880091703
3,918,5.0,880091803
3,921,5.0,880092103
3,928,5.0,880092803
3,932,5.0,880093203
3,933,5.0,880093303
3,940,5.0,880094003
3,944,5.0,880094403
3,945,5.0,880094503
3,952,5.0,880095203
3,956,5.0,880095603
3,957,5.0,880095703
4,6,5.0,880000604
4,15,3.9,880001504
4,20,5.0,880002004
4,38,5.0,880003804
4,42,4.0,880004204
4,46,5.0,880004604
4,63,3.7,880006304
4,68,5.0,880006804
4,69,5.0,880006904
4,73,3.7,880007304
4,79,3.3,880007904
4,91,4.3,880009104
4,94,3.9,880009404
4,105,5.0,880010504
4,107,3.3,880010704
4,108,3.3,880010804
4,114,3.5,880011404
4,128,5.0,880012804
4,136,5.0,880013604
4,137,5.0,880013704
4,140,5.0,880014004
4,148,5.0,880014804
4,149,5.0,880014904
4,154,5.0,880015404
4,157,5.0,880015704
4,158,3.3,880015804
4,165,5.0,880016504
4,166,5.0,880016604
4,169,5.0,880016904
4,177,5.0,880017704
4,178,5.0,880017804
4,182,5.0,880018204
4,183,5.0,880018304
4,186,5.0,880018604
4,194,5.0,880019404
4,195,5.0,880019504
4,197,3.6,880019704
4,198,5.0,880019804
4,205,3.8,880020504
4,207,5.0,880020704
4,210,5.0,880021004
4,211,5.0,880021104
4,212,5.0,880021204
4,214,3.8,880021404
4,215,5.0,880021504
4,223,5.0,880022304
4,224,5.0,880022404
4,227,5.0,880022704
4,228,3.7,880022804
4,235,5.0,880023504
4,236,5.0,880023604
4,239,5.0,880023904
4,241,5.0,880024104
4,244,5.0,880024404
4,253,5.0,880025304
4,256,5.0,880025604
4,265,5.0,880026504
4,268,5.0,880026804
4,273,5.0,880027304
4,285,5.0,880028504
4,297,5.0,880029704
4,302,5.0,880030204
4,309,3.5,880030904
4,310,5.0,880031004
4,314,5.0,880031404
4,323,5.0,880032304
4,326,5.0,880032604
4,331,5.0,880033104
4,339,5.0,880033904
4,340,5.0,880034004
4,343,5.0,880034304
4,351,5.0,880035104
4,355,5.0,880035504
4,368,5.0,880036804
4,372,5.0,880037204
4,381,5.0,880038104
4,384,5.0,880038404
4,397,5.0,880039704
4,398,5.0,880039804
4,401,5.0,880040104
4,410,5.0,880041004
4,413,5.0,880041304
4,426,5.0,880042604
4,427,5.0,880042704
4,430,5.0,880043004
4,433,3.7,880043304
4,442,5.0,880044204
4,450,5.0,880045004
4,455,5.0,880045504
4,456,5.0,880045604
4,459,5.0,880045904
4,468,5.0,880046804
4,471,5.0,880047104
4,479,5.0,880047904
4,480,5.0,880048004
4,483,4.0,880048304
4,484,5.0,880048404
4,485,5.0,880048504
4,488,5.0,880048804
4,497,5.0,880049704
4,500,5.0,880050004
4,508,5.0,880050804
4,509,5.0,880050904
4,512,5.0,880051204
4,523,5.0,880052304
4,524,5.0,880052404
4,527,5.0,880052704
4,539,5.0,880053904
4,540,4.3,880054004
4,547,5.0,880054704
4,551,5.0,880055104
4,559,5.0,880055904
4,560,5.0,880056004
4,562,5.0,880056204
4,566,5.0,880056604
4,574,5.0,880057404
4,575,5.0,880057504
4,578,5.0,880057804
4,587,5.0,880058704
4,590,5.0,880059004
4,598,5.0,880059804
4,602,5.0,880060204
4,605,5.0,880060504
4,613,5.0,880061304
4,614,5.0,880061404
4,617,5.0,880061704
4,625,5.0,880062504
4,626,5.0,880062604
4,629,5.0,880062904
4,637,5.0,880063704
4,641,5.0,880064104
4,644,5.0,880064404
4,653,5.0,880065304
4,656,5.0,880065604
4,668,5.0,880066804
4,677,5.0,880067704
4,680,5.0,880068004
4,682,5.0,880068204
4,683,5.0,880068304
4,684,5.0,880068404
4,686,5.0,880068604
4,690,5.0,880069004
4,691,5.0,880069104
4,692,5.0,880069204
4,695,5.0,880069504
4,696,5.0,880069604
4,698,5.0,880069804
4,702,5.0,880070204
4,703,5.0,880070304
4,704,5.0,880070404
4,706,5.0,880070604
4,707,5.0,880070704
4,708,5.0,880070804
4,710,5.0,880071004
4,714,5.0,880071404
4,715,5.0,880071504
4,716,5.0,880071604
4,719,5.0,880071904
4,720,5.0,880072004
4,722,5.0,880072204
4,723,3.7,880072304
4,731,5.0,880073104
4,734,5.0,880073404
4,735,3.9,880073504
4,742,5.0,880074204
4,746,5.0,880074604
4,755,5.0,880075504
4,758,5.0,880075804
4,761,5.0,880076104
4,773,5.0,880077304
4,781,5.0,880078104
4,785,5.0,880078504
4,786,4.1,880078604
4,793,5.0,880079304
4,794,5.0,880079404
4,797,5.0,880079704
4,808,5.0,880080804
4,809,5.0,880080904
4,812,5.0,880081204
4,820,5.0,880082004
4,821,5.0,880082104
4,824,5.0,880082404
4,833,5.0,880083304
4,836,5.0,880083604
4,848,5.0,880084804
4,851,5.0,880085104
4,859,5.0,880085904
4,860,5.0,880086004
4,863,5.0,880086304
4,871,5.0,880087104
4,872,5.0,880087204
4,875,5.0,880087504
4,876,3.6,880087604
4,886,5.0,880088604
4,887,5.0,880088704
4,890,5.0,880089004
4,899,5.0,880089904
4,902,5.0,880090204
4,910,5.0,880091004
4,914,5.0,880091404
4,924,5.0,880092404
4,925,5.0,880092504
4,926,5.0,880092604
4,929,5.0,880092904
4,930,5.0,880093004
4,932,5.0,880093204
4,936,5.0,880093604
4,937,5.0,880093704
4,938,5.0,880093804
4,940,5.0,880094004
4,941,5.0,880094104
4,942,5.0,880094204
4,949,5.0,880094904
4,950,5.0,880095004
4,953,5.0,880095304
4,954,5.0,880095404
4,960,5.0,880096004
5,1,5.0,880000105
5,2,5.0,880000205
5,3,5.0,880000305
5,4,5.0,880000405
5,5,5.0,880000505
5,8,5.0,880000805
5,10,3.4,880001005
5,11,5.0,880001105
5,13,5.0,880001305
5,14,4.1,880001405
5,17,5.0,880001705
5,18,3.7,880001805
5,23,3.8,880002305
5,26,5.0,880002605
5,28,5.0,880002805
5,29,5.0,880002905
5,30,5.0,880003005
5,31,5.0,880003105
5,32,5.0,880003205
5,33,5.0,880003305
5,35,5.0,880003505
5,36,5.0,880003605
5,39,5.0,880003905
5,40,5.0,880004005
5,44,5.0,880004405
5,48,5.0,880004805
5,55,5.0,880005505
5,59,5.0,880005905
5,61,5.0,880006105
5,64,5.0,880006405
5,65,5.0,880006505
5,67,3.6,880006705
5,70,3.2,880007005
5,72,5.0,880007205
5,74,3.5,880007405
5,75,3.6,880007505
5,76,5.0,880007605
5,81,5.0,880008105
5,82,5.0,880008205
5,83,5.0,880008305
5,84,5.0,880008405
5,85,5.0,880008505
5,86,5.0,880008605
5,87,4.6,880008705
5,88,5.0,880008805
5,89,5.0,880008905
5,90,4.8,880009005
5,92,5.0,880009205
5,97,5.0,880009705
5,104,5.0,880010405
5,108,3.3,880010805
5,109,5.0,880010905
5,111,5.0,880011105
5,112,5.0,880011205
5,113,5.0,880011305
5,115,3.4,880011505
5,116,5.0,880011605
5,121,5.0,880012105
5,122,5.0,880012205
5,129,5.0,880012905
5,133,5.0,880013305
5,134,5.0,880013405
5,141,5.0,880014105
5,145,5.0,880014505
5,146,5.0,880014605
5,151,5.0,880015105
5,158,5.0,880015805
5,162,5.0,880016205
5,163,5.0,880016305
5,170,5.0,880017005
5,174,5.0,880017405
5,175,5.0,880017505
5,187,5.0,880018705
5,191,5.0,880019105
5,192,5.0,880019205
5,199,5.0,880019905
5,203,5.0,880020305
5,204,5.0,880020405
5,216,5.0,880021605
5,220,5.0,880022005
5,221,5.0,880022105
5,228,5.0,880022805
5,232,5.0,880023205
5,233,5.0,880023305
5,240,5.0,880024005
5,245,5.0,880024505
5,249,5.0,880024905
5,250,5.0,880025005
5,257,5.0,880025705
5,261,5.0,880026105
5,262,5.0,880026205
5,269,5.0,880026905
5,274,5.0,880027405
5,278,5.0,880027805
5,279,5.0,880027905
5,286,5.0,880028605
5,290,5.0,880029005
5,291,5.0,880029105
5,298,5.0,880029805
5,303,5.0,880030305
5,307,5.0,880030705
5,308,5.0,880030805
5,315,5.0,880031505
5,319,5.0,880031905
5,320,5.0,880032005
5,321,4.0,880032105
5,327,5.0,880032705
5,332,5.0,880033205
5,336,5.0,880033605
5,337,5.0,880033705
5,344,5.0,880034405
5,348,5.0,880034805
5,349,5.0,880034905
5,356,5.0,880035605
5,360,5.0,880036005
5,361,5.0,880036105
5,365,5.0,880036505
5,366,5.0,880036605
5,373,5.0,880037305
5,377,5.0,880037705
5,378,5.0,880037805
5,385,5.0,880038505
5,389,5.0,880038905
5,390,5.0,880039005
5,394,5.0,880039405
5,395,5.0,880039505
5,402,5.0,880040205
5,406,5.0,880040605
5,407,5.0,880040705
5,414,5.0,880041405
5,418,5.0,880041805
5,419,5.0,880041905
5,423,5.0,880042305
5,424,5.0,880042405
5,431,5.0,880043105
5,435,5.0,880043505
5,436,5.0,880043605
5,443,5.0,880044305
5,447,5.0,880044705
5,448,5.0,880044805
5,452,5.0,880045205
5,453,5.0,880045305
5,454,5.0,880045405
5,458,5.0,880045805
5,459,5.0,880045905
5,460,5.0,880046005
5,462,5.0,880046205
5,464,5.0,880046405
5,465,5.0,880046505
5,466,4.6,880046605
5,470,5.0,880047005
5,471,5.0,880047105
5,472,5.0,880047205
5,474,5.0,880047405
5,476,5.0,880047605
5,477,5.0,880047705
5,478,5.0,880047805
5,481,5.0,880048105
5,482,5.0,880048205
5,489,5.0,880048905
5,493,5.0,880049305
5,494,5.0,880049405
5,495,3.5,880049505
5,501,5.0,880050105
5,505,5.0,880050505
5,506,5.0,880050605
5,513,5.0,880051305
5,517,5.0,880051705
5,518,5.0,880051805
5,521,5.0,880052105
5,528,5.0,880052805
5,532,5.0,880053205
5,533,5.0,880053305
